Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-mrid-launch-context-type-cs.json	763	8	0	0	7	0	0	0	1	47	0	0	0	0	0	0	0	0	0	0	58	272	0	1	0	0	1	0	0
fsh-generated/resources/CodeSystem-nasa-data-archive-cs.json	1282	19	0	0	1	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	40	123	0	0	0	1	1	0	1
fsh-generated/resources/CodeSystem-nasa-medical-facility-cs.json	1791	11	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	2	0	0	36	89	0	0	0	0	5	0	2
fsh-generated/resources/CodeSystem-nasa-medical-hardware-cs.json	4362	13	0	0	3	0	0	0	1	34	0	0	0	0	0	0	0	2	0	0	66	66	0	0	0	0	4	0	2
fsh-generated/resources/CodeSystem-nasa-medical-roles-cs.json	1890	8	0	0	1	0	0	0	1	21	0	0	0	0	0	0	0	1	0	0	115	57	0	0	0	0	24	0	4
fsh-generated/resources/CodeSystem-nasa-mission-phase-cs.json	1561	12	0	0	1	0	0	0	1	25	0	0	0	0	0	0	0	1	0	0	70	168	0	0	0	0	1	0	3
fsh-generated/resources/CodeSystem-nasa-mrid-discipline-cs.json	2565	6	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	975	169	0	0	0	0	8	0	4
fsh-generated/resources/CodeSystem-nasa-mrid-sponsor-cs.json	1872	10	0	0	1	1	0	0	0	14	0	0	0	0	0	0	0	2	0	0	74	74	0	0	0	0	2	0	2
fsh-generated/resources/CodeSystem-nasa-schedule-offset-cs.json	3065	7	0	0	3	0	0	0	1	17	0	0	0	0	0	0	0	1	0	0	197	879	0	0	0	0	6	0	8
fsh-generated/resources/CodeSystem-neutral-buoyancy-training-cs.json	3642	2	0	0	2	0	0	0	1	27	0	0	0	0	0	0	0	2	0	0	98	454	0	0	0	0	13	0	4
fsh-generated/resources/CodeSystem-nutrition-inventory-status-cs.json	958	15	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	69	362	0	0	0	0	0	1	4
fsh-generated/resources/CodeSystem-operational-status-cs.json	1973	13	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	101	200	0	0	0	0	2	0	3
fsh-generated/resources/CodeSystem-psychological-countermeasure-cs.json	2160	8	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	2	0	0	94	285	0	0	0	0	0	0	5
fsh-generated/resources/CodeSystem-radiation-countermeasures-cs.json	768	14	0	0	3	0	0	0	1	12	0	0	0	0	0	0	0	1	0	0	48	546	0	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-radiation-detector-type-cs.json	788	15	0	0	2	0	0	0	2	38	0	0	0	0	0	0	0	0	0	0	57	213	0	0	0	0	2	0	1
fsh-generated/resources/CodeSystem-regulatory-compliance-cs.json	3653	24	0	0	1	0	0	0	5	28	0	0	0	0	0	0	0	1	0	0	75	206	0	0	0	0	10	0	4
fsh-generated/resources/CodeSystem-space-cardiovascular-effects-cs.json	2117	18	0	0	1	0	0	0	1	28	0	0	0	0	0	0	0	0	1	0	66	160	0	0	0	0	10	0	2
fsh-generated/resources/CodeSystem-space-environmental-factors-cs.json	3208	24	0	0	2	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	58	170	0	0	0	0	5	0	3
fsh-generated/resources/CodeSystem-space-exercise-modality-cs.json	2307	49	0	0	5	0	0	0	3	9	0	0	0	0	0	0	0	1	0	0	69	710	0	0	0	1	1	0	2
fsh-generated/resources/CodeSystem-space-monitoring-procedures-cs.json	2814	135	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	46	383	0	0	0	0	2	0	3
fsh-generated/resources/CodeSystem-space-neurological-effects-cs.json	2275	35	0	0	1	0	0	0	0	12	0	0	0	1	0	0	0	1	0	0	55	86	0	0	0	0	3	0	1
fsh-generated/resources/CodeSystem-space-nutrition-type-cs.json	1322	40	0	0	1	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	94	101	0	0	0	0	2	0	2
fsh-generated/resources/CodeSystem-space-performance-metric-cs.json	2281	23	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	87	232	0	0	0	0	2	0	2
fsh-generated/resources/CodeSystem-space-physiological-effects-cs.json	3306	22	0	0	1	0	0	0	0	126	1	0	0	0	0	0	0	2	0	0	198	208	0	0	0	0	4	0	2
fsh-generated/resources/CodeSystem-space-preventive-health-cs.json	2805	22	0	0	2	0	0	0	1	9	0	0	1	0	0	0	0	0	0	0	144	225	0	0	0	0	1	0	2
fsh-generated/resources/CodeSystem-space-psychological-effects-cs.json	2830	25	0	0	1	0	0	0	7	11	0	0	0	0	0	0	0	1	0	0	101	107	0	0	1	1	1	0	4
fsh-generated/resources/CodeSystem-space-radiation-type-cs.json	743	17	0	0	1	0	0	1	14	10	0	0	0	0	0	0	0	0	0	0	41	138	0	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-space-treatment-procedures-cs.json	2968	24	0	0	1	0	0	0	2	10	0	0	0	0	0	0	0	1	0	0	60	91	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-space-visual-effects-cs.json	2105	26	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	39	131	0	0	0	0	6	0	0
fsh-generated/resources/CodeSystem-underwater-communication-cs.json	3268	50	0	0	5	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	52	127	0	0	0	0	1	0	4
fsh-generated/resources/Condition-ConditionAsphyxiation.json	488	85	0	0	1	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	124	1552	0	0	0	23	0	0	0
fsh-generated/resources/Condition-ConditionBluntTrauma.json	474	21	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	54	0	0	0	0	0	0	0
fsh-generated/resources/Condition-ConditionBurn.json	480	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	51	0	0	0	2	0	0	0
fsh-generated/resources/Condition-ConditionHeartAttack.json	510	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	103	0	0	0	3	0	0	2
fsh-generated/resources/Condition-ConditionHypoxia.json	473	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	43	46	0	0	0	3	0	0	0
fsh-generated/resources/Condition-ConditionOccularDegeneration.json	507	22	0	0	0	0	0	0	2	466	0	0	0	0	0	0	0	0	0	0	40	49	0	0	0	0	0	0	0
fsh-generated/resources/Condition-ConditionOsteoporosis.json	483	10	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	129	86	0	0	0	0	0	0	1
fsh-generated/resources/Condition-ConditionRadiationExposure.json	514	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	48	186	0	0	0	0	0	0	1
fsh-generated/resources/Condition-ConditionSmokeInhalation.json	489	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	149	0	0	0	0	0	0	0
fsh-generated/resources/Condition-ConditionStroke.json	490	10	0	0	0	0	0	0	0	31	2	0	0	0	0	0	0	0	0	0	47	84	0	0	0	0	0	0	0
fsh-generated/resources/Contract-SpaceTourismTravelInsuranceContract.json	207	9	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	48	143	0	0	0	0	1	0	0
fsh-generated/resources/Device-AscentEntrySpacesuit.json	374	13	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	24	265	0	0	0	2	0	1	1
fsh-generated/resources/Device-AstroSpacesuit.json	362	9	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	27	53	0	0	0	0	0	0	0
fsh-generated/resources/Device-CislunarHighwayPatrolSystem.json	397	12	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	45	73	0	0	1	0	0	0	0
fsh-generated/resources/Device-DeviceAirLock.json	352	14	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	52	78	0	1	0	0	1	0	0
fsh-generated/resources/Device-DeviceCyberTruck.json	361	11	0	0	1	0	0	0	1	10	2	0	0	0	0	0	0	0	0	0	65	80	0	0	0	0	0	2	2
fsh-generated/resources/Device-DeviceFlightRecorder.json	380	11	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	47	67	0	0	0	1	0	0	1
fsh-generated/resources/Device-DeviceFlightSuit.json	361	10	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	60	100	0	0	0	0	0	0	0
fsh-generated/resources/Device-DeviceHospitalBed.json	364	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	50	122	0	0	0	0	0	1	1
fsh-generated/resources/Device-DeviceLunarRover.json	355	10	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	42	108	0	0	0	0	1	0	1
fsh-generated/resources/Device-DeviceOrbitalReef.json	373	12	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	34	144	0	0	0	5	3	0	0
fsh-generated/resources/Device-DeviceRadiotelescope.json	386	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	33	67	0	0	0	1	0	0	0
fsh-generated/resources/Device-DeviceSmartClothing.json	379	10	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	38	64	0	0	0	1	1	0	1
fsh-generated/resources/Device-DeviceSpaceGarage.json	358	11	0	0	1	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	138	40	0	0	0	0	0	0	0
fsh-generated/resources/Device-DeviceSpaceSuit.json	358	10	0	0	3	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	89	36	0	0	0	0	0	0	0
fsh-generated/resources/Device-DeviceSpaceTent.json	352	7	0	0	13	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	81	35	0	0	0	0	0	0	1
fsh-generated/resources/Device-DeviceTelehealthMonitor.json	382	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	257	20	0	0	0	0	0	0	1
fsh-generated/resources/Device-DeviceVitalSignsMonitor.json	384	26	0	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	60	28	0	0	0	0	0	0	0
fsh-generated/resources/Device-DreamChaserVehicle.json	360	17	0	0	1	0	0	0	0	19	3	0	0	0	0	0	0	0	0	0	58	36	0	0	0	0	0	0	1
fsh-generated/resources/Device-ISRU-Plant-Jezero-1.json	464	17	0	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	69	36	0	0	0	0	0	0	1
fsh-generated/resources/Device-ISS-T2-Treadmill.json	350	8	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	61	68	0	0	0	0	0	0	0
fsh-generated/resources/Device-JamesWebTelescope.json	369	15	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	38	54	0	0	0	0	0	0	0
fsh-generated/resources/Device-NeutralBuoyancyFacilityEquipment.json	395	12	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	45	57	0	0	0	0	0	0	0
fsh-generated/resources/Device-ScubaDivingEquipment.json	370	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	60	0	0	0	0	0	0	0
fsh-generated/resources/Device-Starship-HLS-Artemis-III.json	447	14	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	49	73	0	0	0	0	0	0	0
fsh-generated/resources/Device-xEMU-Suit-001.json	453	17	0	0	1	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	30	27	0	0	0	0	0	0	0
fsh-generated/resources/Device-xEMUSpacesuit.json	359	10	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	154	33	0	0	0	0	0	0	1
fsh-generated/resources/Device-xEVASSpacesuit.json	361	9	0	0	4	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	93	82	0	0	0	0	0	0	1
fsh-generated/resources/Encounter-Artemis-III-Mission.json	342	14	0	0	1	0	1	0	0	1218	0	0	0	0	0	0	0	0	0	0	29	166	0	0	0	0	0	3	2
fsh-generated/resources/Encounter-Emergency-Appendicitis-Sol189.json	1804	11	0	0	1	0	1	0	2	283	0	0	0	0	0	0	0	0	0	0	43	214	0	0	0	0	0	0	1
fsh-generated/resources/Encounter-ISS-Exp75-InFlight.json	341	25	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	27	92	0	0	1	0	1	0	1
fsh-generated/resources/Encounter-MarsDirectMission2040.json	463	46	0	0	0	0	0	0	0	7838	0	0	0	0	0	0	0	0	0	0	79	68	0	0	0	0	0	0	0
fsh-generated/resources/InsurancePlan-SpaceTourismTravelInsurance.json	196	19	0	0	1	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	75	152	0	0	0	0	0	0	1
fsh-generated/resources/Location-AquariusUnderwaterLaboratory.json	298	8	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	51	192	0	0	0	0	0	0	3
fsh-generated/resources/Location-ArtemisBaseCampHabitat.json	297	7	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	34	95	0	0	0	0	0	0	0
fsh-generated/resources/Location-Biosphere2UnderseaHabitat.json	278	4	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	35	44	0	0	0	0	1	0	1
fsh-generated/resources/Location-BlueOriginWestTexas.json	260	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	125	0	0	0	1	0	0	0
fsh-generated/resources/Location-BrooksAerospaceMedicine.json	292	42	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	72	0	0	0	0	3	1	0
fsh-generated/resources/Location-BrooksAltitudeChamber.json	271	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	77	0	0	0	0	0	0	1
fsh-generated/resources/Location-CHESAUnderseaLaboratory.json	307	9	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	39	94	0	0	0	0	0	0	0
fsh-generated/resources/Location-CSADavidFloridaLaboratory.json	390	9	0	0	1	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	23	40	0	0	0	2	0	0	0
fsh-generated/resources/Location-CSALifeSciencesResearch.json	275	15	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	16	43	0	1	1	0	0	0	1
fsh-generated/resources/Location-CrewDragonEndeavour.json	290	128	0	0	0	0	0	0	13	94	0	0	0	0	0	0	0	0	0	0	16	39	0	0	0	0	0	0	0
fsh-generated/resources/Location-CrewDragonResilience.json	296	134	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	16	45	0	0	0	0	0	0	0
fsh-generated/resources/Location-DLRAerospaceMedicine.json	264	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	11	41	0	0	1	0	0	0	0
fsh-generated/resources/Location-ESACentrfugeCologne.json	238	22	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	75	0	0	0	1	0	0	0
fsh-generated/resources/Location-EarthMoonL4L5Stations.json	310	19	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	14	342	0	0	1	0	0	0	1
fsh-generated/resources/Location-EdwardsAirForceBase.json	267	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	132	0	0	0	1	0	0	0
fsh-generated/resources/Location-EuropeanAstronautCentreNBL.json	394	18	0	0	1	1	0	0	0	122	0	0	0	0	0	0	0	0	0	0	24	1521	0	0	0	0	0	0	0
fsh-generated/resources/Location-ExampleHyperbaricChamber.json	777	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	64	5932	0	1	0	0	1	0	0
fsh-generated/resources/Location-Gateway-HALO-Module.json	1204	34	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	98	148	0	0	0	0	0	0	0
fsh-generated/resources/Location-HyperbaricChamberFacility.json	179	15	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	139	77	0	0	0	0	0	0	0
fsh-generated/resources/Location-InternationalSpaceStationColumbus.json	302	82	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	515	56	0	0	0	0	0	0	0
fsh-generated/resources/Location-InternationalSpaceStationCupola.json	320	34	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	126	29	0	0	0	0	0	0	0
fsh-generated/resources/Location-InternationalSpaceStationDestiny.json	289	14	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	28	49	0	0	0	0	0	0	0
fsh-generated/resources/Location-InternationalSpaceStationKibo.json	303	42	0	0	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	34	94	0	0	0	0	0	0	1
fsh-generated/resources/Location-InternationalSpaceStationUnity.json	303	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	45	0	0	0	0	0	0	0
fsh-generated/resources/Location-InternationalSpaceStationZvezda.json	317	11	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	41	82	0	0	0	0	0	0	0
fsh-generated/resources/Location-JAXASpaceBiomedicalResearch.json	269	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	34	0	0	0	1	0	0	1
fsh-generated/resources/Location-JamesWebbSpaceTelescope.json	294	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	85	31	0	0	0	0	0	0	0
fsh-generated/resources/Location-KSCMedicalFacility.json	269	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	66	0	0	0	0	0	0	0
fsh-generated/resources/Location-KennedySpaceCenter.json	226	15	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	34	71	0	0	0	0	0	0	0
fsh-generated/resources/Location-LabToOrbit.json	210	28	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	41	54	0	0	0	0	0	0	0
fsh-generated/resources/Location-LegangePoint2.json	217	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	59	28	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationAirlock1.json	94	15	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	43	0	0	1	0	0	0	0
fsh-generated/resources/Location-LocationArtemisSpaceCamp.json	230	13	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	55	75	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationBiosphere2.json	98	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	37	0	0	0	0	0	0	2
fsh-generated/resources/Location-LocationCrater0.json	91	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	28	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationCrater1.json	95	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	615	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationCrater2.json	101	25	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43	24	0	0	0	1	0	0	0
fsh-generated/resources/Location-LocationCrater3.json	99	17	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	107	0	0	0	4	0	0	0
fsh-generated/resources/Location-LocationCyberTruck.json	99	10	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	72	0	0	0	1	0	0	0
fsh-generated/resources/Location-LocationDragon.json	98	56	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	90	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationIcuBed.json	91	5	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	121	62	0	0	0	1	0	0	2
fsh-generated/resources/Location-LocationIcuWard.json	93	6	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	188	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationInternationalSpaceStation.json	224	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	782	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationLunarBuggy.json	98	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	47	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationLunarGateway.json	215	7	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	51	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationLunarTent1.json	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1621	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationLunarVillage.json	221	4	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	45	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationMirSpaceStation.json	214	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	16	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationOrbitalReefSpaceStation.json	231	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	16	0	0	1	0	0	0	0
fsh-generated/resources/Location-LocationSoyez.json	96	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	15	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationSpaceGarage.json	101	82	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	72	28	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationSpaceLabSpaceStation.json	225	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	20	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationTaingong.json	221	11	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	19	0	0	0	2	0	0	0
fsh-generated/resources/Location-LunarGatewayHALO.json	325	10	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	589	530	0	0	0	0	0	0	0
fsh-generated/resources/Location-LunarGatewayPPE.json	313	6	0	0	92	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	64	383	0	0	0	0	0	0	1
fsh-generated/resources/Location-LunarSouthPoleBases.json	311	6	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	806	29	0	0	0	0	0	2	0
fsh-generated/resources/Location-Malapert-Massif-Landing-Site.json	1161	15	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	53	55	0	0	0	1	0	0	0
fsh-generated/resources/Location-MarsAscentVehicle.json	280	14	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	40	27	0	0	1	0	0	0	0
fsh-generated/resources/Location-MarsBaseAlpha.json	266	8	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	27	0	0	0	0	0	0	0
